"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD023959","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value describes a fragmentation method, which matches the field definition.
SOURCE CHECK: The value is not present in the provided paper text; the text explicitly mentions ""HCD MS/MS fragmentation"" and ""HCD fragmentation"".
TRUTH CHECK: The value is factually incorrect for this experiment as the paper specifies HCD (Higher-energy Collisional Dissociation), not beam-type CID.
COMPLETENESS CHECK: The full set contains only this incorrect value and misses the actual method (HCD) described in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: HCD","HCD"
"PXD023959","","strict","Technical","instrument","LTQ Orbitrap Velos, Orbitrap Fusion Lumos","LTQ Orbitrap Velos, Orbitrap Fusion Lumos","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value contains mass spectrometer models, which matches the definition of the instrument field.
SOURCE CHECK: Both instruments are explicitly mentioned in the ""LC–MS/MS and label-free quantification"" section as being used for different MS analyses (Velos for polyubiquitin chain types and Fusion Lumos for VPS34 ubiquitination sites).
TRUTH CHECK: The values ""LTQ Orbitrap Velos"" and ""Orbitrap Fusion Lumos"" are factually correct as per the text.
COMPLETENESS CHECK: The full set of extracted values covers all mass spectrometers mentioned in the proteomics workflow.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD023959","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""label free"" belongs to the category of labeling methods.
SOURCE CHECK: The paper explicitly mentions ""label-free quantification"" in the ""LC–MS/MS and label-free quantification"" section of the Methods.
TRUTH CHECK: The value is factually correct; the paper describes label-free quantification and does not mention any isobaric (TMT/iTRAQ) or metabolic/chemical (SILAC, dimethyl) labeling.
COMPLETENESS CHECK: The full set of extracted values contains only ""label free"", which is exhaustive for this paper.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD023959","","strict","Technical","mass_analyzer","Orbitrap","Orbitrap","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Orbitrap"" is a correct category for the mass_analyzer field.
SOURCE CHECK: The value is present in the text, as the paper mentions the use of an ""LTQ Orbitrap Velos hybrid mass spectrometer"" and a ""Thermo Orbitrap Fusion Luoms mass spectrometer"".
TRUTH CHECK: The value is factually correct based on the instruments described.
COMPLETENESS CHECK: The full set of extracted values is exhaustive as Orbitrap is the primary mass analyzer used for the LC-MS/MS experiments.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD023959","","strict","Technical","modification","ubiquitination signature dipeptidyl lysine","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value describes a protein modification, which matches the field definition.
SOURCE CHECK: The text mentions ""ubiquitinylation (K)"" as a variable modification in the Mascot search criteria, but it does not use the phrase ""ubiquitination signature dipeptidyl lysine"".
TRUTH CHECK: The specific phrase ""ubiquitination signature dipeptidyl lysine"" is not present in the text; the paper explicitly lists ""ubiquitinylation (K)"".
COMPLETENESS CHECK: The full set of extracted values contains several modifications (e.g., ""cysteine oxidation to cysteic acid"") that are not mentioned anywhere in the provided text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: ubiquitinylation (K)","ubiquitinylation (K)"
"PXD023959","","strict","Technical","modification","cysteine oxidation to cysteic acid (CFWY)","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value describes a protein modification, which matches the field definition.
SOURCE CHECK: The value ""cysteine oxidation to cysteic acid (CFWY)"" is not present in the provided paper text.
TRUTH CHECK: The paper text explicitly mentions ""oxidation (M)"" as a variable modification, but it does not mention cysteine oxidation to cysteic acid.
COMPLETENESS CHECK: The full set of extracted values contains several modifications not mentioned in the text; the only modifications explicitly listed in the ""LC–MS/MS"" section are ""carbamidomethyl (C)"", ""oxidation (M)"", and ""ubiquitinylation (K)"".

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD023959","","strict","Technical","modification","Iodoacetamide derivative (CDEHKMSTUY,N-term)","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value describes a protein modification, which matches the field definition.
SOURCE CHECK: The candidate value is not present in the paper text; the text mentions ""carbamidomethyl (C)"" and ""oxidation (M)"" as search criteria, but not ""Iodoacetamide derivative"".
TRUTH CHECK: The value is not factually supported by the text.
COMPLETENESS CHECK: The full set of extracted values contains multiple modifications not mentioned in the text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD023959","","strict","Technical","modification","Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value describes a protein modification, which matches the field definition.
SOURCE CHECK: The candidate value is not present in the paper text.
TRUTH CHECK: The paper explicitly lists ""oxidation (M)"" as a variable modification in the search criteria, but it does not mention ""Oxidation or Hydroxylation"" across the specified residues or C-terminus.
COMPLETENESS CHECK: The full set of extracted values contains several modifications not mentioned in the text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD023959","","strict","Technical","modification","Oxidation or Hydroxylation","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value describes a protein modification, which matches the field definition.
SOURCE CHECK: The value is not present in the paper text; the only modifications mentioned are carbamidomethyl (C), oxidation (M), and ubiquitinylation (K).
TRUTH CHECK: The value is factually incorrect as it is not the modification searched in this experiment.
COMPLETENESS CHECK: The full set of extracted values is incorrect and contains hallucinated terms not found in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: Oxidation (M)","Oxidation (M)"
"PXD023959","","strict","Technical","reduction_reagent","dithiothreitol","dithiothreitol","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""dithiothreitol"" is a chemical used to reduce disulfide bonds, which matches the field definition.
SOURCE CHECK: The value is present in the paper text; specifically, in the ""In vitro deubiquitination assay"" and ""Lbpro* treatment"" sections, ""10 mM DTT"" is mentioned (DTT is the standard abbreviation for dithiothreitol).
TRUTH CHECK: The value is factually correct as DTT/dithiothreitol was used in the sample preparation for the MS analysis of the Lbpro*-treated reaction.
COMPLETENESS CHECK: The full set of extracted values contains ""dithiothreitol"", which covers the reduction reagent mentioned in the context of the MS sample preparation.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
