"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD060381","hamlet_harmonized","inference","Other","experimental_design","treated vs control","treated vs control","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""treated vs control"" is one of the allowed categorical labels for the experimental_design field.
SOURCE CHECK: The paper describes a proteomics comparison between ""TSG-6 activated EVs"" and ""control EVs"" (derived from NTC/WT MSCs), which fits the ""treated vs control"" design.
TRUTH CHECK: The study compares a genetically modified group (CRISPR-activated TSG-6) against control groups (NTC and WT), making ""treated vs control"" the correct categorical description.
COMPLETENESS CHECK: The full set contains this single value, which accurately captures the primary experimental design of the proteomics analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Other","material_type","cell culture","cell culture | cell line","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""cell culture"" is an acceptable category label for the broad material class.
SOURCE CHECK: The MS experiment analyzed extracellular vesicles (EVs) derived from ASC52telo cells, which are an immortalized human mesenchymal stem cell line grown in culture.
TRUTH CHECK: The value is factually correct as the samples were derived from cultured cells.
COMPLETENESS CHECK: The full set [""cell line"", ""cell culture""] is exhaustive and correctly describes the source material.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Other","material_type","cell line","cell culture | cell line","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""cell line"" belongs to the defined categories for material_type.
SOURCE CHECK: The MS experiment analyzed extracellular vesicles (EVs) derived from the ASC52telo cell line. While the EVs are the direct sample, the source material is a cell line.
TRUTH CHECK: The paper explicitly states that ""ASC52telo cells, an hTERT immortalized human adipose derived mesenchymal stem cell line"" were used to generate the EVs analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set of extracted values includes ""cell line"" and ""extracellular vesicles""; together they accurately describe the source and the specific material analyzed.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Other","number_of_samples","9","9","high","False","","True","True","False","False","True","inferred","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the number_of_samples field.
SOURCE CHECK: The value is inferable from the ""Mass Spectrometric Analysis of EVs"" section, which states that EV pellets from three groups (WT, NTC, and TSG-6 MSCs) were collected with n=3 for each.
TRUTH CHECK: The arithmetic sum of 3 groups × 3 replicates each equals 9.
COMPLETENESS CHECK: The full set contains this single value, which accurately covers the total number of samples processed for the mass spectrometry experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: yes
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Other","ptm","Ox(M)","Ox(M)","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value is a post-translational modification, which matches the field definition.
SOURCE CHECK: The value ""Ox(M)"" is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section as a variable modification used during the database search.
TRUTH CHECK: The value is factually correct as it is literally written in the text.
COMPLETENESS CHECK: The full set contains the only modification explicitly mentioned in the proteomics search parameters.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Technical","acquisition_method","DIA","DIA","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""DIA"" is a valid acquisition scheme name.
SOURCE CHECK: The paper explicitly states in the Mass Spectrometric Analysis of EVs section that ""The Orbitrap Astral was operated in data-independent acquisition (DIA) mode"".
TRUTH CHECK: The value is factually correct as described in the text.
COMPLETENESS CHECK: The full set contains the only acquisition method mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Technical","alkylation_reagent","iodoacetamide","iodoacetamide","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""iodoacetamide"" is a chemical reagent used for cysteine alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section: ""Next, samples were treated with 10 mM of iodoacetamide in the dark for 30 min at room temperature.""
TRUTH CHECK: The value is factually correct as it is the reagent used for alkylation in the described MS workflow.
COMPLETENESS CHECK: The full set contains the only alkylation reagent mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Technical","cleavage_agent","trypsin","trypsin","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""trypsin"" is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section: ""Proteins were digested overnight at 37 °C with trypsin.""
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains ""trypsin"", which is the only cleavage agent mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Technical","fragmentation","HCD","HCD","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""HCD"" is a standard fragmentation method, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section (""HCD collision energy was maintained at 25%"").
TRUTH CHECK: The value is factually correct as it describes the fragmentation method used for the MS/MS analysis of the EV samples.
COMPLETENESS CHECK: The full set contains ""HCD"", which is the only fragmentation method mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Technical","instrument","Orbitrap Astral","Orbitrap Astral","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section as the instrument used for the proteomics analysis.
TRUTH CHECK: The value ""Orbitrap Astral"" is factually correct according to the text.
COMPLETENESS CHECK: The full set contains the only mass spectrometer mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Technical","label","label-free","label-free","high","False","","True","True","False","False","True","inferred","TYPE CHECK: The candidate value ""label-free"" is a valid category for the label field.
SOURCE CHECK: The paper describes a DIA-MS experiment using an Orbitrap Astral without any mention of isobaric, metabolic, or chemical labeling.
TRUTH CHECK: No labeling methods (TMT, SILAC, iTRAQ, dimethyl, etc.) are mentioned in the text, making ""label-free"" the correct description.
COMPLETENESS CHECK: The full set consists of this single value, which accurately covers the labeling status of the experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: yes
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Technical","mass_analyzer","Orbitrap","Orbitrap","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""Orbitrap"" is a valid mass analyzer type.
SOURCE CHECK: The paper explicitly mentions the use of an ""Orbitrap Astral mass spectrometer"" and that ""MS1 scans [were] conducted in the Orbitrap"".
TRUTH CHECK: The value is factually correct based on the text.
COMPLETENESS CHECK: The full set contains the only mass analyzer mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_harmonized","inference","Technical","reduction_reagent","dithiothreitol","dithiothreitol","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""dithiothreitol"" is a chemical used to reduce disulfide bonds, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section: ""25 µg of protein per sample were treated with dithiothreitol (2 mM)"".
TRUTH CHECK: The value is factually correct as it is the reagent used for reduction in the MS sample preparation.
COMPLETENESS CHECK: The full set of extracted values contains only this reagent, which is the only reduction reagent mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
