"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD060381","hamlet_raw","inference","Other","experimental_design","treated vs control","treated vs control","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""treated vs control"" is one of the allowed categorical labels for the experimental_design field.
SOURCE CHECK: The paper describes a proteomics experiment comparing EV pellets from ""WT, NTC and TSG-6 MSCs"", where TSG-6 MSCs are the treated/modified group and WT/NTC are the controls.
TRUTH CHECK: The study compares a genetically modified (CRISPR-activated) group against control groups, which fits the ""treated vs control"" category.
COMPLETENESS CHECK: The full set contains this single value, which accurately describes the primary experimental design of the proteomics analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Other","material_type","cell line","cell line | cell culture","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""cell line"" belongs to the defined categories for material_type.
SOURCE CHECK: The MS experiment analyzed the proteome of extracellular vesicles (EVs) derived from the ASC52telo cell line.
TRUTH CHECK: While the MS analysis was performed on the EVs, the source material for those EVs is the ASC52telo immortalized human MSC cell line.
COMPLETENESS CHECK: The full set of extracted values includes both the source (cell line) and the specific material analyzed (extracellular vesicles), which comprehensively describes the sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Other","material_type","cell culture","cell line | cell culture","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""cell culture"" is an acceptable general synonym for ""cell line"" or ""primary cells"" according to the field definition.
SOURCE CHECK: The MS experiment analyzed extracellular vesicles (EVs) derived from the ASC52telo cell line, which is a cultured human MSC line.
TRUTH CHECK: The material used for the MS experiment was indeed a cell culture (specifically an immortalized cell line).
COMPLETENESS CHECK: The full set of extracted values [""cell line"", ""cell culture""] is exhaustive and correctly describes the material.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Other","number_of_samples","9","9","high","False","","True","True","False","False","True","inferred","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the number_of_samples field.
SOURCE CHECK: The value is inferable from the ""Mass Spectrometric Analysis of EVs"" section, which states that EV pellets from three groups (WT, NTC, and TSG-6 MSCs) were collected with n=3 for each.
TRUTH CHECK: The arithmetic sum of 3 groups × 3 replicates per group equals 9.
COMPLETENESS CHECK: The full set contains this single value, which exhaustively covers the samples processed for the mass spectrometry experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: yes
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Other","ptm","Ox(M)","Ox(M)","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""Ox(M)"" refers to a post-translational modification (oxidation of methionine), which is the correct category for the ptm field.
SOURCE CHECK: The text explicitly mentions ""up to 1 variable modification for Ox(M)"" in the Mass Spectrometric Analysis of EVs section.
TRUTH CHECK: The value is factually correct as it is explicitly listed as a modification searched for during the proteomics analysis.
COMPLETENESS CHECK: The full set contains the only modification explicitly mentioned as being searched for in the MS analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Technical","acquisition_method","DIA","DIA","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""DIA"" is a valid acquisition scheme name.
SOURCE CHECK: The paper explicitly states that the ""Orbitrap Astral was operated in data-independent acquisition (DIA) mode"" for the analysis of EV proteomic contents.
TRUTH CHECK: The value is factually correct as described in the text.
COMPLETENESS CHECK: The full set contains the only acquisition method mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Technical","alkylation_reagent","iodoacetamide","iodoacetamide","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""iodoacetamide"" is a chemical reagent used for cysteine alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section: ""Next, samples were treated with 10 mM of iodoacetamide in the dark..."".
TRUTH CHECK: The value is factually correct as it describes the alkylation step of the proteomics workflow.
COMPLETENESS CHECK: The full set of extracted values contains only ""iodoacetamide"", which is the only alkylation reagent mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Technical","cleavage_agent","trypsin","trypsin","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""trypsin"" is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The text explicitly states in the ""Mass Spectrometric Analysis of EVs"" section that ""Proteins were digested overnight at 37 °C with trypsin.""
TRUTH CHECK: The value is factually correct as stated in the paper.
COMPLETENESS CHECK: The full set contains ""trypsin"", which is the only cleavage agent mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Technical","fragmentation","HCD","HCD","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""HCD"" is a standard fragmentation method, which matches the field definition.
SOURCE CHECK: The text explicitly states ""HCD collision energy was maintained at 25%"" in the Mass Spectrometric Analysis of EVs section.
TRUTH CHECK: The value is factually correct as it is the method used for the MS/MS analysis described in the paper.
COMPLETENESS CHECK: The full set contains ""HCD"", which is the only fragmentation method mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Technical","instrument","Orbitrap Astral","Orbitrap Astral","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section as the instrument used for the proteomics analysis.
TRUTH CHECK: The paper states the peptides were connected to an ""Orbitrap Astral mass spectrometer (Thermo Fisher)"".
COMPLETENESS CHECK: Only one mass spectrometer is mentioned for the proteomics experiment, so the set is exhaustive.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Technical","label","label-free","label-free","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""label-free"" is a valid category for the label field.
SOURCE CHECK: The paper does not mention any isobaric (TMT, iTRAQ) or metabolic/chemical (SILAC, dimethyl) labeling for the mass spectrometry analysis of EVs.
TRUTH CHECK: Since no labeling methods are described, ""label-free"" is the correct safe default.
COMPLETENESS CHECK: The full set of extracted values is exhaustive as no other labeling is mentioned.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Technical","mass_analyzer","Orbitrap","Orbitrap","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value ""Orbitrap"" is a valid mass analyzer type.
SOURCE CHECK: The paper explicitly mentions an ""Orbitrap Astral mass spectrometer"" used for the proteomics analysis of EVs.
TRUTH CHECK: The value is factually correct as the instrument used is an Orbitrap Astral.
COMPLETENESS CHECK: The full set contains the only mass analyzer mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD060381","hamlet_raw","inference","Technical","reduction_reagent","dithiothreitol","dithiothreitol","high","False","","True","True","False","False","False","correct_explicit","TYPE CHECK: The candidate value is a chemical used for reducing disulfide bonds, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometric Analysis of EVs"" section: ""25 µg of protein per sample were treated with dithiothreitol (2 mM)"".
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains the only reduction reagent mentioned for the MS sample preparation.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
INFERENCE: no
VERDICT: high
CORRECTED_VALUE: NONE",""
