"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD006603","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a valid MS acquisition scheme.
SOURCE CHECK: The paper describes ""top 15 precursor ion selection"" and ""dynamic exclusion"", which are characteristic features of data-dependent acquisition (DDA).
TRUTH CHECK: While the literal phrase ""data-dependent acquisition"" is not used, the described settings (top 15 precursor selection, dynamic exclusion) explicitly define a DDA workflow.
COMPLETENESS CHECK: The full set contains the only acquisition method used in the study.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","alkylation_reagent","iodoacetamide","iodoacetamide","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""iodoacetamide"" is a chemical used for cysteine alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Sample preparation for MS/MS"" section (""treated with UC buffer with 50 mM iodoacetamide"") as part of the proteomics workflow.
TRUTH CHECK: The value is factually correct as it is the reagent used for alkylation in the described experiment.
COMPLETENESS CHECK: The full set contains ""iodoacetamide"", which is the only alkylation reagent mentioned for the MS samples.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","cleavage_agent","Trypsin","Trypsin","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Trypsin"" is a protease used for protein digestion, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Sample preparation for MS/MS"" section (""Peptides were obtained after overnight incubation with trypsin at 37°C"") and the ""Sample preparation of cytoplasmic fractions"" section (""proteins were digested using a 1:50 ratio (trypsin:protein)"").
TRUTH CHECK: The value is factually correct as stated in the paper.
COMPLETENESS CHECK: The full set of extracted values contains only ""Trypsin"", which is the only cleavage agent mentioned for the MS experiments.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","fragment_mass_tolerance","0.05 Da","0.05 Da","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a mass tolerance value, which is the correct category for this field.
SOURCE CHECK: The value ""0.05 Da"" is explicitly mentioned in the ""Data processing"" section of the methods, specifically referring to the ""peptide ion tolerance"" used during the MaxQuant search.
TRUTH CHECK: In mass spectrometry search settings, ""peptide ion tolerance"" (or fragment ion tolerance) refers to the MS2/fragment ions, making this value factually correct for the fragment_mass_tolerance field.
COMPLETENESS CHECK: The full set contains the only fragment mass tolerance value mentioned in the text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","True","False","False","","wrong_value","TYPE CHECK: The candidate value describes a fragmentation method, which matches the field definition.
SOURCE CHECK: The paper explicitly states that ""fragmentation was performed in higher-energy C-trap dissociation (HCD) mode"".
TRUTH CHECK: ""Higher-energy C-trap dissociation"" (HCD) is a specific implementation of beam-type collision-induced dissociation (BCT-CID), but the paper uses the term ""HCD"".
COMPLETENESS CHECK: The full set contains only this value, but it uses a technical synonym/description rather than the specific term used in the text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: HCD","HCD"
"PXD006603","","strict","Technical","instrument","Q Exactive","Q Exactive","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Peptide analysis by UHPLC-coupled mass spectrometry"" section as the instrument used for the proteomics analysis.
TRUTH CHECK: The paper states ""tandem mass spectrometry (Q Exactive, Thermo Fisher Scientific)"", confirming the instrument model.
COMPLETENESS CHECK: Only one mass spectrometer is mentioned for the proteomics experiment, so the extraction is complete.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","mass_analyzer","orbitrap","orbitrap","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""orbitrap"" is a valid mass analyzer type.
SOURCE CHECK: The paper mentions the use of a ""Q Exactive"" mass spectrometer, which is a well-known Orbitrap-based instrument.
TRUTH CHECK: The Q Exactive instrument uses an Orbitrap mass analyzer.
COMPLETENESS CHECK: The full set contains the only mass analyzer used in the study.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","modification","Carbamidomethyl (C)","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ)","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a protein modification with its target residue, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Data processing"" section of the methods under the search settings for MaxQuant.
TRUTH CHECK: The paper explicitly states ""Carbamidomethyl cysteine was defined as a fixed modification.""
COMPLETENESS CHECK: The full set of extracted values includes the fixed modification and the variable modifications (N-terminal acetylation, methionine oxidation, and deamidation) mentioned in the text. However, ""N-ethylmaleimide on cysteines (C)"" is not listed as a searched modification in the data processing section, though NEM was used as a reagent.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","modification","Oxidation (M)","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ)","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Oxidation (M)"" is the correct category for a protein modification.
SOURCE CHECK: The value is explicitly mentioned in the ""Data processing"" section under the ""SILAC-MS/MS"" workflow (""Variable modifications included... methionine oxidation"").
TRUTH CHECK: The value is factually correct as ""methionine oxidation"" is an unambiguous synonym for ""Oxidation (M)"".
COMPLETENESS CHECK: The full set of extracted values includes the fixed modification (Carbamidomethyl cysteine) and the variable modifications (N-terminal acetylation, methionine oxidation, and deamidation (NQ)) mentioned in the text. However, ""N-ethylmaleimide on cysteines (C)"" is not listed as a searched modification in the data processing section, and ""N-terminal acetylation"" is missing from the set.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","modification","Deamidation (NQ)","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ)","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a protein modification with target residues, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Data processing"" section of the methods (""Variable modifications included... deamidation (NQ)"").
TRUTH CHECK: The value is factually correct as stated in the paper text.
COMPLETENESS CHECK: The full set of extracted values includes all modifications mentioned in the ""Data processing"" section, although one value in the set (""N-ethylmaleimide on cysteines (C)"") is not explicitly listed as a searched modification in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","modification","N-ethylmaleimide on cysteines (C)","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ)","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value describes a protein modification, which matches the field definition.
SOURCE CHECK: The text mentions ""N-ethylmaleamide (NEM)"" in the chemicals list and ""2 mM NEM"" in the lysis buffer, but it does not state that this was used as a searched modification for the MS analysis.
TRUTH CHECK: The candidate value is not listed as a searched modification in the ""Data processing"" section; only Carbamidomethyl, N-terminal acetylation, methionine oxidation, and deamidation are listed.
COMPLETENESS CHECK: The full set of extracted values includes modifications not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","precursor_mass_tolerance","6 ppm","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value is a mass tolerance value, which is the correct category for this field.
SOURCE CHECK: The value ""6 ppm"" is not present in the provided paper text.
TRUTH CHECK: The paper does not mention a precursor mass tolerance of 6 ppm; it only mentions a ""peptide ion tolerance"" of 0.05 Da in the Data processing section.
COMPLETENESS CHECK: The full set of extracted values is incorrect as the value is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD006603","","strict","Technical","reduction_reagent","dithiothreitol","dithiothreitol","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""dithiothreitol"" is a chemical used to reduce disulfide bonds, which matches the field definition.
SOURCE CHECK: The value is present in the paper text; the ""SILAC-MS/MS"" section explicitly states ""Disulfide bonds were reduced by incubation with PBS/0.5% (w/v) SDS and 100 mM DTT"", and DTT is the standard abbreviation for dithiothreitol.
TRUTH CHECK: The value is factually correct as DTT (dithiothreitol) was used for the reduction step of the MS sample preparation.
COMPLETENESS CHECK: The full set contains ""dithiothreitol"", which is the only reduction reagent mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
